Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,SalePrice_log
87,532377060,20,68.0,9819,5,5,1967,1967,31.0,3,4,3,3,0,3,450.0,0,0.0,432.0,882.0,3,900,0,0,900,0.0,0.0,1,0,3,1,3,5,8,0,0,1970.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,2,2010,122000,11.711784520403112
88,532377100,20,75.0,7500,5,5,1963,1963,0.0,3,3,3,3,0,4,824.0,0,0.0,216.0,1040.0,2,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,8,0,0,1963.0,3,1.0,308.0,3,3,2,0,0,220,0,0,0,0,0,6,2010,133000,11.798111925972618
89,532378110,20,68.0,6897,5,8,1962,2010,0.0,3,4,3,3,0,4,659.0,0,0.0,381.0,1040.0,5,1040,0,0,1040,1.0,0.0,1,1,3,1,3,6,8,0,0,1962.0,1,1.0,260.0,3,3,2,0,104,0,0,0,0,0,0,4,2010,127000,11.751950239425476
90,532479070,20,39.0,15410,6,6,1974,2002,250.0,3,4,3,3,3,3,126.0,5,859.0,223.0,1208.0,5,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,8,2,2,1974.0,3,2.0,461.0,3,3,2,296,0,186,0,0,0,0,0,4,2010,169000,12.037659911047468
91,533130020,60,107.0,10186,7,5,1992,1992,0.0,4,3,4,3,0,5,674.0,0,0.0,76.0,750.0,5,1061,862,0,1923,1.0,0.0,2,1,3,1,4,8,8,1,3,1992.0,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,0,6,2010,190000,12.154784614286667
92,533130130,60,85.0,13143,8,5,1993,1993,504.0,4,3,4,3,0,1,250.0,5,981.0,0.0,1231.0,5,1251,1098,0,2349,1.0,0.0,2,1,4,1,4,9,8,1,3,1993.0,2,3.0,762.0,3,3,2,32,130,0,0,0,0,0,0,6,2010,362500,12.80078251189375
93,533130160,60,88.0,11134,8,5,1992,1993,180.0,4,3,4,3,0,5,1129.0,0,0.0,261.0,1390.0,5,1402,823,0,2225,1.0,0.0,2,1,4,1,4,7,8,1,3,1992.0,2,3.0,713.0,3,3,2,198,30,0,0,0,0,0,0,6,2010,285000,12.560247968016562
94,533205060,120,25.0,4835,7,5,2004,2005,0.0,4,3,5,3,2,5,1298.0,0,0.0,190.0,1488.0,5,1488,0,0,1488,1.0,0.0,2,0,2,1,4,6,8,1,4,2004.0,3,2.0,506.0,3,3,2,168,50,0,0,0,0,0,0,3,2010,260000,12.468440756144114
95,533208090,160,39.0,3515,7,5,2004,2004,0.0,4,3,4,3,0,0,0.0,0,0.0,840.0,840.0,5,840,840,0,1680,0.0,0.0,2,1,2,1,4,3,8,0,0,2004.0,2,2.0,588.0,3,3,2,0,111,0,0,0,0,0,0,1,2010,190000,12.154784614286667
96,533210060,160,30.0,3215,7,5,2004,2004,120.0,4,3,4,3,2,5,280.0,0,0.0,320.0,600.0,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,4,2010,155000,11.951186847493476
97,533212010,160,30.0,3182,7,5,2004,2005,0.0,4,3,4,3,0,0,0.0,0,0.0,600.0,600.0,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,6,2010,151000,11.92504173829169
98,533212020,160,24.0,2544,7,5,2004,2005,0.0,4,3,4,3,0,5,368.0,4,42.0,190.0,600.0,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,2,2010,149500,11.915058360753719
99,533212060,160,24.0,2544,6,5,2005,2005,216.0,4,3,4,3,0,5,376.0,0,0.0,224.0,600.0,5,600,636,0,1236,1.0,0.0,2,1,2,1,4,4,8,0,0,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,5,2010,152000,11.931642378754141
100,533213030,20,68.0,4403,7,5,2009,2009,432.0,5,3,5,3,2,5,578.0,0,0.0,892.0,1470.0,5,1478,0,0,1478,1.0,0.0,2,1,2,1,4,7,8,1,4,2009.0,3,2.0,484.0,3,3,2,0,144,0,0,0,0,0,0,6,2010,222000,12.310437165348775
101,533221090,160,68.0,2117,6,5,2000,2000,216.0,4,3,4,3,0,5,378.0,0,0.0,378.0,756.0,5,769,804,0,1573,0.0,0.0,2,1,3,1,4,5,8,0,0,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,6,2010,177500,12.086731521684555
102,533221110,160,68.0,2980,6,5,2000,2000,1159.0,4,3,4,3,0,5,466.0,0,0.0,290.0,756.0,5,756,756,0,1512,1.0,0.0,2,1,2,1,4,5,8,0,0,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,5,2010,177000,12.083910661257521
103,533223020,160,24.0,2572,7,5,1999,1999,0.0,4,3,4,3,0,4,604.0,0,0.0,92.0,696.0,5,696,720,0,1416,1.0,0.0,2,1,3,1,4,6,8,0,0,1999.0,1,2.0,484.0,3,3,2,0,44,0,0,0,0,0,0,5,2010,155000,11.951186847493476
104,533223100,160,68.0,2403,7,5,2003,2003,0.0,4,3,4,3,0,5,244.0,0,0.0,286.0,530.0,5,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,8,0,0,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,0,6,2010,147110,11.898942682855576
105,533238045,20,57.0,12853,8,5,2010,2010,0.0,4,3,5,1,0,5,1032.0,0,0.0,610.0,1642.0,5,1418,0,0,1418,1.0,0.0,1,1,1,1,4,6,8,1,4,2010.0,2,3.0,852.0,3,3,2,160,192,0,224,0,0,0,0,4,2010,267916,12.498432510033044
106,533244030,60,68.0,7379,8,5,2000,2000,0.0,4,3,4,3,0,5,484.0,0,0.0,491.0,975.0,5,975,873,0,1848,1.0,0.0,2,1,3,1,4,7,8,1,3,2000.0,2,2.0,592.0,3,3,2,280,184,0,0,0,0,0,0,4,2010,254000,12.445093483000798
107,533253060,120,30.0,4420,8,5,1980,1980,0.0,4,3,4,3,3,5,728.0,0,0.0,0.0,728.0,3,788,0,0,788,1.0,0.0,1,0,1,1,4,3,8,1,3,1980.0,3,2.0,484.0,3,3,2,133,42,0,0,0,0,0,0,6,2010,155000,11.951186847493476
108,533253210,120,40.0,3880,8,6,1978,1978,0.0,4,3,4,3,3,5,1052.0,0,0.0,174.0,1226.0,3,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,8,1,3,1978.0,3,2.0,484.0,3,3,2,223,78,0,0,0,0,0,0,1,2010,206000,12.235636302128867
109,533352170,60,68.0,13517,6,8,1976,2005,289.0,4,3,3,3,0,5,533.0,0,0.0,192.0,725.0,5,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,8,0,0,1976.0,2,2.0,475.0,3,3,2,0,44,0,0,0,0,0,0,3,2010,130500,11.779136168550774
110,534102025,20,80.0,8000,7,5,2002,2002,0.0,4,3,4,3,0,5,833.0,0,0.0,659.0,1492.0,5,1492,0,0,1492,1.0,0.0,2,0,3,1,4,6,8,1,4,2002.0,2,2.0,596.0,3,3,2,277,137,0,0,0,0,0,0,4,2010,230000,12.345838935721968
111,534129040,20,68.0,10456,6,6,1967,1967,120.0,3,3,3,3,0,5,506.0,0,0.0,1323.0,1829.0,4,1829,0,0,1829,1.0,0.0,2,0,4,1,3,8,8,0,0,1967.0,2,2.0,535.0,3,3,2,0,76,0,0,0,0,0,0,5,2010,218500,12.294545870166347
112,534151175,60,80.0,10791,6,5,1993,1993,0.0,3,3,4,3,1,5,1137.0,0,0.0,143.0,1280.0,5,1280,1215,0,2495,1.0,0.0,2,1,4,1,4,9,8,1,3,1993.0,1,2.0,660.0,3,3,2,224,32,0,0,0,0,0,0,3,2010,243500,12.40287632827253
113,534152050,20,68.0,10603,6,7,1977,2001,28.0,3,3,3,3,1,4,1200.0,0,0.0,410.0,1610.0,4,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,8,2,3,1977.0,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,0,2,2010,205000,12.230770136157428
114,534152070,50,68.0,18837,6,5,1978,1978,0.0,3,3,4,3,1,4,687.0,1,46.0,491.0,1224.0,3,1287,604,0,1891,0.0,1.0,3,0,3,1,3,7,8,1,3,1978.0,2,2.0,678.0,3,3,2,0,69,0,0,0,0,0,0,4,2010,212500,12.26670197321789
115,534152100,60,80.0,10421,7,5,1988,1988,42.0,3,3,4,3,0,5,394.0,0,0.0,586.0,980.0,3,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,8,1,3,1988.0,1,2.0,496.0,3,3,2,228,66,156,0,0,0,0,500,3,2010,196500,12.188422799337028
116,534176060,20,78.0,9360,6,7,1972,2006,0.0,3,3,3,3,0,4,982.0,0,0.0,179.0,1161.0,3,1381,0,0,1381,1.0,0.0,1,1,3,1,4,5,8,1,3,1972.0,2,2.0,676.0,3,3,2,0,0,0,0,0,0,0,0,3,2010,197500,12.193498926601634
117,534176230,60,80.0,9600,6,6,1971,1971,0.0,3,3,3,3,0,4,329.0,0,0.0,386.0,715.0,3,930,715,0,1645,0.0,0.0,1,2,4,1,3,7,8,0,0,1971.0,2,2.0,441.0,3,3,2,0,78,0,0,0,0,0,0,6,2010,171000,12.049424683420915
118,534202160,20,80.0,9600,5,5,1966,1966,172.0,3,3,3,3,0,2,698.0,0,0.0,534.0,1232.0,3,1232,0,0,1232,1.0,0.0,1,1,3,1,3,6,8,0,0,1966.0,2,2.0,490.0,3,3,2,0,224,0,0,0,0,0,0,4,2010,142250,11.865348381840844
119,534251320,20,68.0,9790,6,5,1963,1963,451.0,3,3,3,3,0,4,569.0,2,81.0,678.0,1328.0,3,1328,0,0,1328,1.0,0.0,1,1,3,1,3,6,8,2,4,1963.0,1,2.0,528.0,3,3,2,0,26,0,0,0,0,0,0,6,2010,143000,11.870606902224587
120,534276360,20,77.0,9320,4,5,1959,1959,0.0,3,3,3,3,0,4,569.0,0,0.0,381.0,950.0,2,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,8,0,0,1979.0,0,0.0,0.0,0,0,2,352,0,0,0,0,0,0,400,1,2010,128950,11.767187766223199
121,534401110,20,90.0,9900,5,5,1966,1966,0.0,3,3,4,3,0,3,1059.0,0,0.0,150.0,1209.0,4,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,8,0,0,1966.0,2,2.0,504.0,3,3,2,0,0,120,0,0,0,0,0,4,2010,159000,11.976665770490767
122,534401140,20,88.0,9680,5,6,1967,1967,268.0,3,3,3,3,0,3,1010.0,0,0.0,500.0,1510.0,5,1510,0,0,1510,1.0,0.0,2,0,3,1,4,6,8,0,0,1967.0,2,2.0,517.0,3,3,2,0,40,0,0,204,0,0,0,4,2010,178900,12.094587859196112
123,534403360,80,68.0,10600,6,5,1964,1964,0.0,3,3,3,3,0,0,0.0,0,0.0,533.0,533.0,3,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,8,0,0,1964.0,1,2.0,480.0,3,3,2,0,172,0,0,0,0,0,0,5,2010,136300,11.822620954414864
124,534403410,80,68.0,14112,5,7,1964,1964,86.0,3,3,3,3,2,5,1014.0,0,0.0,138.0,1152.0,3,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,4,1964.0,2,2.0,484.0,3,3,2,227,0,0,0,0,0,0,0,4,2010,180500,12.103491596905931
125,534425310,85,80.0,8800,6,7,1963,1963,156.0,3,4,3,3,3,5,763.0,0,0.0,173.0,936.0,5,1054,0,0,1054,1.0,0.0,1,0,3,1,4,6,8,0,0,1963.0,2,2.0,480.0,3,3,2,120,0,0,0,0,0,0,0,5,2010,137500,11.83138646878959
126,534427010,90,98.0,13260,5,6,1962,2001,144.0,3,3,3,3,0,3,1500.0,0,0.0,228.0,1728.0,3,1728,0,0,1728,2.0,0.0,2,0,6,2,3,10,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,2010,84900,11.349241150793087
127,534430080,20,68.0,9717,5,6,1950,1996,0.0,3,3,3,3,1,5,49.0,2,1029.0,0.0,1078.0,4,1078,0,0,1078,1.0,0.0,1,0,2,1,4,5,8,0,0,1950.0,1,1.0,240.0,3,3,2,366,0,112,0,0,0,0,0,4,2010,142125,11.864469267087891
128,534431050,50,68.0,9724,5,7,1952,2002,265.0,4,3,3,3,0,1,670.0,0,0.0,470.0,1140.0,4,1929,532,0,2461,0.0,0.0,2,0,3,1,3,7,6,2,4,1994.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,0,3,2010,197600,12.194005125011843
129,534431070,50,120.0,17360,6,6,1949,1950,340.0,3,4,3,3,0,2,300.0,0,0.0,482.0,782.0,3,1019,537,0,1556,0.0,0.0,2,0,3,1,3,6,8,1,4,1949.0,1,2.0,470.0,3,3,2,0,0,150,0,0,0,0,0,1,2010,172500,12.058158312538197
130,534450180,20,50.0,7207,5,7,1958,2008,0.0,3,4,3,3,3,3,696.0,0,0.0,162.0,858.0,4,858,0,0,858,1.0,0.0,1,0,2,1,3,4,8,0,0,1979.0,0,0.0,0.0,0,0,2,117,0,0,0,0,0,0,0,2,2010,116500,11.665655135642039
131,534451150,30,55.0,5350,3,2,1940,1966,0.0,3,1,3,3,0,0,0.0,0,0.0,728.0,728.0,5,1306,0,0,1306,0.0,0.0,1,0,3,1,2,6,5,0,0,1979.0,0,0.0,0.0,0,0,2,263,0,0,0,0,0,0,450,5,2010,76500,11.245059091624615
132,534475100,20,80.0,9920,5,5,1954,1954,110.0,3,3,3,3,0,2,354.0,1,290.0,412.0,1056.0,3,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,8,0,0,1954.0,2,1.0,280.0,3,3,2,0,0,164,0,0,0,0,0,2,2010,128000,11.759793355371237
133,534476260,80,80.0,9600,6,6,1955,1972,164.0,3,3,3,3,2,3,674.0,1,132.0,350.0,1156.0,5,1520,0,0,1520,1.0,0.0,1,0,3,1,3,7,8,2,4,1955.0,2,1.0,364.0,3,3,2,0,0,189,0,0,0,0,0,3,2010,153000,11.938199736300925
134,534479320,20,78.0,7800,5,6,1954,1954,200.0,3,3,3,3,0,1,540.0,0,0.0,728.0,1268.0,4,1268,0,0,1268,0.0,0.0,1,0,2,1,3,7,8,1,4,1954.0,3,1.0,244.0,3,3,2,0,98,0,0,0,0,0,0,3,2010,132000,11.790564777297387
135,535101020,85,75.0,11380,6,8,1966,2008,216.0,3,3,3,3,3,5,944.0,0,0.0,136.0,1080.0,4,1128,0,0,1128,1.0,0.0,1,0,2,1,4,5,8,1,4,1966.0,1,1.0,315.0,3,3,2,238,0,0,0,0,0,0,1500,1,2010,178000,12.08954444723597
136,535106190,90,80.0,11600,5,5,1960,1960,361.0,3,3,3,3,0,2,443.0,0,0.0,662.0,1105.0,3,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,1960.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,1,2010,154300,11.946660519211651
137,535125010,20,68.0,19900,7,5,1970,1989,287.0,3,3,4,3,3,5,912.0,0,0.0,1035.0,1947.0,3,2207,0,0,2207,1.0,0.0,2,0,3,1,3,7,7,1,4,1970.0,2,2.0,576.0,3,3,2,301,0,0,0,0,0,0,0,7,2010,180000,12.100717685412471
138,535126040,20,137.0,16492,6,6,1966,2002,0.0,4,3,3,3,0,4,247.0,2,713.0,557.0,1517.0,5,1888,0,0,1888,0.0,0.0,2,1,2,1,4,6,5,1,4,1966.0,3,2.0,578.0,3,3,2,0,0,0,0,0,0,0,0,6,2010,190000,12.154784614286667
139,535152010,90,70.0,8267,5,5,1958,1958,0.0,3,3,3,3,0,0,0.0,0,0.0,1604.0,1604.0,3,1604,0,0,1604,0.0,0.0,2,0,4,2,3,8,8,0,0,1958.0,1,2.0,576.0,3,3,2,42,0,0,0,0,0,0,0,3,2010,135000,11.813037464800539
140,535152050,20,70.0,8197,7,5,2003,2009,506.0,4,3,4,3,0,5,1188.0,0,0.0,292.0,1480.0,5,1480,0,0,1480,1.0,0.0,2,0,3,1,4,7,8,0,0,2003.0,2,2.0,620.0,3,3,2,252,73,0,0,0,0,0,300,2,2010,214000,12.273735966890268
141,535152130,20,68.0,8050,5,5,1959,1959,150.0,3,3,3,3,0,3,856.0,2,162.0,125.0,1143.0,3,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,5,2010,136000,11.820417517632333
142,535152150,20,70.0,10552,5,5,1959,1959,0.0,3,3,3,3,0,2,1018.0,0,0.0,380.0,1398.0,4,1700,0,0,1700,0.0,1.0,1,1,4,1,4,6,8,1,4,1959.0,2,2.0,447.0,3,3,2,0,38,0,0,0,0,0,0,4,2010,165500,12.016732516077072
143,535152250,20,70.0,8400,5,6,1957,1957,0.0,3,4,3,3,0,2,922.0,0,0.0,392.0,1314.0,3,1314,0,0,1314,1.0,0.0,1,0,3,1,3,5,8,0,0,1957.0,2,1.0,294.0,3,3,2,250,0,0,0,0,0,0,0,6,2010,145000,11.884495917930655
144,535153070,20,73.0,8760,6,6,1959,1959,220.0,3,3,3,3,0,0,0.0,0,0.0,1194.0,1194.0,3,1194,0,0,1194,1.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,1.0,312.0,3,3,2,0,0,120,0,0,0,0,0,4,2010,148000,11.904974309480183
145,535154050,20,68.0,12160,5,5,1959,1959,180.0,3,3,3,3,0,2,1000.0,0,0.0,188.0,1188.0,2,1188,0,0,1188,1.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,2.0,531.0,3,3,2,0,0,0,0,0,0,0,0,5,2010,142000,11.863589378812122
146,535175070,20,73.0,9300,5,5,1960,1960,324.0,3,3,3,3,0,2,697.0,0,0.0,571.0,1268.0,3,1264,0,0,1264,1.0,0.0,1,0,3,1,3,6,8,2,4,1960.0,1,2.0,461.0,3,3,2,0,0,0,0,143,0,0,0,4,2010,167500,12.02874460037869
147,535175180,20,87.0,10725,5,5,1959,1959,91.0,3,3,3,3,0,2,936.0,0,0.0,270.0,1206.0,2,1206,0,0,1206,0.0,0.0,1,0,3,1,3,6,8,0,0,1959.0,2,1.0,312.0,3,3,2,0,21,0,0,0,0,0,0,5,2010,108538,11.594864834381662
148,535179020,20,80.0,10032,6,5,1959,1959,432.0,3,3,3,3,0,2,734.0,0,0.0,510.0,1244.0,5,1580,0,0,1580,1.0,0.0,1,1,3,1,3,6,8,2,4,1956.0,1,2.0,440.0,3,3,2,0,28,0,0,160,0,0,0,6,2010,159500,11.979805470779858
149,535180130,50,60.0,8382,4,5,1956,1956,0.0,3,3,3,3,0,0,0.0,0,0.0,832.0,832.0,3,832,505,0,1337,0.0,0.0,1,0,3,1,3,5,8,0,0,1956.0,1,1.0,263.0,3,3,2,0,0,0,0,0,0,0,0,2,2010,108000,11.58989576532275
150,535302080,20,60.0,10950,5,7,1952,1952,0.0,3,3,3,3,0,3,339.0,0,0.0,525.0,864.0,3,1064,0,0,1064,0.0,1.0,1,0,2,1,2,4,8,0,0,1952.0,1,1.0,318.0,3,3,2,0,0,0,0,0,0,0,0,5,2010,135000,11.813037464800539
151,535302200,20,119.0,10895,5,6,1955,1955,0.0,3,4,3,3,0,2,648.0,0,0.0,324.0,972.0,3,972,0,0,972,0.0,0.0,1,0,3,1,3,5,8,0,0,1955.0,1,1.0,305.0,3,3,2,0,0,205,0,0,0,0,0,6,2010,122500,11.715874472198905
152,535304060,190,70.0,13587,5,5,1958,1958,0.0,3,3,3,3,2,2,532.0,0,0.0,456.0,988.0,3,988,0,0,988,1.0,0.0,1,0,2,1,3,5,8,0,0,1958.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,4,2010,119000,11.686887175419702
153,535304180,20,68.0,7922,5,7,1953,2007,0.0,3,4,3,3,0,5,731.0,0,0.0,326.0,1057.0,3,1057,0,0,1057,1.0,0.0,1,0,3,1,4,5,8,0,0,1953.0,1,1.0,246.0,3,3,2,0,52,0,0,0,0,0,0,1,2010,109000,11.599112335481124
154,535325400,30,65.0,7898,4,7,1920,1994,0.0,3,3,3,3,0,0,0.0,0,0.0,576.0,576.0,4,985,0,0,985,0.0,1.0,1,0,2,1,3,4,8,0,0,1989.0,1,2.0,676.0,3,3,0,0,0,0,0,0,0,0,0,4,2010,105000,11.561725152903833
155,535327140,20,60.0,7200,5,7,1955,2007,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,827,0,0,827,0.0,0.0,1,0,2,1,3,5,5,1,1,1967.0,1,1.0,392.0,3,3,2,0,0,0,0,0,0,0,0,4,2010,107500,11.58525542883217
156,535350030,20,85.0,10200,5,7,1954,2003,104.0,3,3,3,3,0,4,320.0,3,362.0,404.0,1086.0,4,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,8,0,0,1989.0,1,2.0,490.0,3,3,2,0,0,0,0,0,0,0,0,5,2010,144900,11.88380602959621
157,535350040,20,74.0,5868,5,7,1956,2000,0.0,3,3,3,3,0,3,248.0,2,240.0,448.0,936.0,5,936,0,0,936,1.0,0.0,1,0,2,1,3,4,8,0,0,1956.0,3,1.0,308.0,3,3,2,0,0,80,0,160,0,0,0,5,2010,129000,11.767575435251748
158,535353190,50,78.0,17503,6,5,1948,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,912.0,912.0,3,912,546,0,1458,0.0,1.0,1,0,3,1,3,6,8,1,4,1948.0,1,1.0,330.0,3,3,2,192,0,0,0,0,0,0,0,1,2010,97500,11.487617913343598
159,535377090,90,64.0,6979,6,5,1980,1980,0.0,3,3,3,3,0,5,1056.0,0,0.0,0.0,1056.0,4,1056,0,0,1056,2.0,0.0,0,0,0,2,3,4,8,0,0,1980.0,1,2.0,576.0,3,3,2,264,56,0,0,0,0,0,600,6,2010,144000,11.87757552297847
160,535401080,20,68.0,9830,5,7,1959,2006,0.0,3,4,3,3,0,4,72.0,2,258.0,733.0,1063.0,5,1287,0,0,1287,1.0,0.0,1,0,3,1,4,7,8,1,4,1997.0,3,2.0,576.0,3,3,2,364,17,0,0,182,0,0,0,3,2010,162000,11.995357787034976
161,535425010,80,96.0,11275,7,7,1967,2007,300.0,4,4,4,3,0,0,0.0,0,0.0,710.0,710.0,5,1898,1080,0,2978,0.0,0.0,2,1,5,1,4,11,8,1,4,1961.0,3,2.0,564.0,3,3,2,240,0,0,0,0,0,0,0,6,2010,242000,12.396697137361691
162,535450210,50,60.0,8064,6,8,1948,2004,0.0,3,3,3,3,0,4,481.0,2,174.0,161.0,816.0,3,816,408,0,1224,1.0,0.0,1,0,3,1,3,5,8,0,0,1950.0,1,1.0,280.0,3,3,2,414,0,0,0,0,0,0,0,5,2010,132000,11.790564777297387
163,535453070,20,75.0,7500,5,7,1959,1994,0.0,3,3,3,3,0,1,340.0,2,906.0,0.0,1246.0,5,1246,0,0,1246,1.0,0.0,1,1,3,1,4,6,8,0,0,1959.0,2,1.0,305.0,3,3,2,218,0,0,0,0,0,0,0,5,2010,154000,11.944714374881176
164,535454070,50,71.0,8520,5,4,1952,1952,0.0,3,2,3,3,0,2,507.0,0,0.0,403.0,910.0,2,910,475,0,1385,0.0,0.0,2,0,4,1,3,6,8,0,0,2000.0,1,2.0,720.0,3,3,2,0,0,0,0,0,0,0,0,6,2010,166000,12.019749091416921
165,535456110,20,60.0,7200,5,7,1951,2000,0.0,3,3,3,3,1,3,234.0,2,486.0,180.0,900.0,3,900,0,0,900,0.0,1.0,1,0,3,1,4,5,8,0,0,2005.0,1,2.0,576.0,3,3,2,222,32,0,0,0,0,0,0,5,2010,134800,11.811554895830454
166,535457010,20,87.0,10000,6,6,1962,1962,261.0,3,3,3,3,0,0,0.0,0,0.0,1116.0,1116.0,3,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,8,0,0,1962.0,1,2.0,440.0,3,3,2,0,0,0,0,385,0,0,0,2,2010,160000,11.982935344196433
167,535457090,20,81.0,7635,5,6,1960,1960,0.0,3,3,3,3,0,2,588.0,1,350.0,237.0,1175.0,5,1175,0,0,1175,0.0,0.0,1,1,3,1,3,6,8,0,0,1960.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,0,6,2010,148000,11.904974309480183
168,535476350,20,80.0,9760,6,7,1963,1984,218.0,3,3,3,3,3,3,717.0,1,263.0,415.0,1395.0,3,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,7,1,3,1963.0,2,2.0,440.0,3,3,2,657,0,113,0,240,0,0,0,5,2010,192000,12.165255859329688
169,535477020,60,70.0,7700,6,5,1966,1966,351.0,3,3,3,3,0,0,0.0,0,0.0,756.0,756.0,3,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,8,1,3,1966.0,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,0,6,2010,155000,11.951186847493476
170,902102100,50,60.0,4800,4,5,1900,1954,771.0,3,3,3,3,0,4,48.0,0,0.0,661.0,709.0,3,1157,687,0,1844,1.0,0.0,1,0,3,1,3,9,6,2,4,1900.0,1,1.0,240.0,3,3,2,84,0,0,0,0,0,0,0,1,2010,80400,11.294781892900653
171,902104060,50,55.0,8800,4,7,1910,2004,0.0,3,3,3,2,0,0,0.0,0,0.0,576.0,576.0,4,792,348,0,1140,0.0,0.0,1,0,3,1,3,7,6,0,0,1979.0,0,0.0,0.0,0,0,0,0,160,0,0,0,0,0,0,6,2010,96500,11.477308649967686
172,902106130,30,56.0,4485,5,7,1920,1950,0.0,3,3,3,3,0,3,579.0,0,0.0,357.0,936.0,3,936,0,0,936,1.0,0.0,1,0,2,1,3,5,8,1,4,1979.0,0,0.0,0.0,0,0,1,51,0,135,0,0,0,0,0,5,2010,109500,11.603688960617083
173,902106140,30,56.0,8960,5,6,1927,1950,0.0,3,3,3,3,0,0,0.0,0,0.0,1008.0,1008.0,4,1028,0,0,1028,0.0,0.0,1,0,2,1,3,5,8,1,4,1927.0,1,2.0,360.0,3,3,2,0,0,130,0,0,0,0,0,3,2010,115000,11.652696102959753
174,902110090,20,69.0,5805,5,7,1957,1957,0.0,3,3,3,3,1,3,274.0,2,1073.0,0.0,1347.0,4,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,8,0,0,1957.0,1,2.0,551.0,3,3,2,0,0,0,0,0,0,0,0,6,2010,143000,11.870606902224587
175,902125080,50,60.0,5790,3,6,1915,1950,0.0,4,4,2,3,0,0,0.0,0,0.0,840.0,840.0,4,840,765,0,1605,0.0,0.0,2,0,3,2,3,8,8,0,0,1915.0,1,1.0,379.0,3,3,2,0,0,202,0,0,0,0,0,5,2010,107400,11.58432477200052
176,902125160,30,47.0,4608,4,6,1945,1950,0.0,3,4,3,3,0,0,0.0,0,0.0,747.0,747.0,3,747,0,0,747,0.0,0.0,1,0,2,1,3,4,8,0,0,1945.0,1,1.0,220.0,3,3,2,0,0,0,0,0,0,0,0,6,2010,80000,11.289794413577894
